brand_name,os,screen_size,4g,5g,main_camera_mp,selfie_camera_mp,int_memory,ram,battery,weight,release_year,days_used,new_price
Xiaomi,Android,12.83,yes,no,13.0,16.0,64.0,4.0,3500.0,163.0,2017,581,278.73
Nokia,Windows,10.29,yes,no,41.0,1.2,32.0,4.0,2000.0,158.0,2013,988,399.13
HTC,Android,10.29,no,no,8.0,1.6,32.0,4.0,1860.0,130.0,2013,1072,288.75
Others,Android,17.78,no,no,3.15,0.3,16.0,4.0,4100.0,234.0,2013,613,98.02
Vivo,Android,12.88,yes,no,16.0,8.0,64.0,4.0,3000.0,172.5,2016,817,410.17
Micromax,Others,5.28,no,no,0.3,0.3,16.0,4.0,2000.0,108.0,2013,603,20.15
Huawei,Android,15.62,yes,no,10.5,32.0,256.0,6.0,3340.0,152.9,2020,285,193.13
Lenovo,Android,20.32,yes,no,5.0,2.0,16.0,4.0,4290.0,329.0,2016,800,119.42
Samsung,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2600.0,138.0,2016,593,138.8
Oppo,Android,15.24,yes,no,16.0,20.0,64.0,4.0,3200.0,152.0,2017,607,319.62
Micromax,Android,12.7,no,no,5.0,0.3,16.0,4.0,3000.0,118.0,2013,769,90.56
Huawei,Android,15.37,yes,yes,10.5,16.0,128.0,8.0,4000.0,189.0,2020,205,319.15
Sony,Android,25.43,no,no,8.1,2.2,16.0,4.0,6000.0,426.0,2014,687,378.95
Oppo,Android,12.93,no,no,13.0,13.0,16.0,4.0,3610.0,213.0,2013,621,430.64
Samsung,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2600.0,141.0,2015,886,298.47
Micromax,Android,10.29,no,no,5.0,0.3,16.0,4.0,1500.0,118.0,2013,793,90.49
BlackBerry,Android,10.29,yes,no,12.0,8.0,64.0,4.0,3500.0,180.0,2017,554,290.61
LG,Android,12.88,yes,no,13.0,5.0,16.0,4.0,3000.0,169.8,2015,599,190.96
Vivo,Android,14.94,yes,no,16.0,8.0,64.0,4.0,4000.0,199.0,2016,606,580.39
XOLO,Android,20.32,no,no,2.0,0.3,16.0,4.0,4000.0,480.0,2013,1004,119.69
ZTE,Android,15.24,yes,no,14.5,8.0,32.0,3.0,4000.0,160.0,2019,386,89.41
LG,Android,25.43,yes,no,8.0,5.0,32.0,4.0,8200.0,498.0,2019,329,340.2
Motorola,Android,12.83,yes,no,16.0,5.0,32.0,4.0,3510.0,165.0,2016,904,220.59
Samsung,Android,12.88,yes,no,16.0,5.0,32.0,4.0,3000.0,153.0,2015,575,528.84
Honor,Android,15.77,yes,no,13.0,32.0,128.0,4.0,3400.0,164.0,2019,355,137.7
Asus,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3030.0,156.0,2015,777,300.13
LG,Android,12.7,yes,no,5.0,5.0,32.0,4.0,2125.0,161.0,2016,578,109.71
Others,Others,5.18,no,no,0.3,2.0,32.0,0.25,2500.0,154.0,2015,706,20.25
Others,Android,10.34,yes,no,8.0,2.0,32.0,4.0,2000.0,128.0,2016,854,79.36
Asus,Android,10.16,no,no,8.0,2.0,32.0,4.0,1170.0,116.0,2014,824,210.52
Lava,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3020.0,163.0,2017,541,249.55
Alcatel,Android,12.83,yes,no,8.0,5.0,16.0,4.0,2500.0,163.9,2016,1063,80.56
Samsung,Android,10.29,yes,no,5.0,0.3,32.0,4.0,2100.0,134.2,2013,935,210.52
Meizu,Android,15.24,yes,no,13.0,5.0,64.0,4.0,3060.0,189.0,2016,757,270.3
Huawei,Android,15.32,yes,no,10.5,16.0,128.0,4.0,4000.0,163.0,2020,354,259.31
LG,Android,12.88,yes,no,13.0,5.0,16.0,4.0,2900.0,146.0,2016,706,178.57
Others,Android,25.43,yes,no,5.0,2.0,16.0,4.0,4600.0,465.0,2017,767,181.47
Lenovo,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2000.0,137.0,2015,1045,68.63
Vivo,Android,16.13,yes,no,13.0,20.0,128.0,4.0,5000.0,190.5,2019,334,230.56
Acer,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2300.0,110.0,2015,592,200.72
Panasonic,Android,12.83,yes,no,13.0,8.0,16.0,4.0,3500.0,147.0,2015,985,160.98
LG,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2500.0,144.0,2016,632,160.05
LG,Android,12.83,yes,no,13.0,2.1,32.0,4.0,3000.0,149.7,2014,909,299.56
Panasonic,Android,12.7,no,no,8.0,1.3,16.0,4.0,2000.0,115.0,2014,635,119.54
ZTE,Android,15.77,yes,no,14.5,20.0,128.0,4.0,4000.0,172.0,2018,444,650.78
Vivo,Android,15.32,yes,no,13.0,16.0,128.0,4.0,3315.0,162.0,2018,385,250.27
Alcatel,Android,15.8,yes,no,13.0,5.0,32.0,2.0,4000.0,160.0,2020,149,101.92
Huawei,Android,16.23,yes,no,13.0,32.0,128.0,8.0,3500.0,171.0,2019,520,391.4
Samsung,Android,23.04,yes,no,8.0,2.1,32.0,4.0,5870.0,150.0,2015,913,399.41
Samsung,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2000.0,130.0,2014,887,150.03
Gionee,Android,10.24,no,no,5.0,0.3,16.0,4.0,1800.0,142.9,2013,834,100.18
Others,Android,10.16,no,no,5.0,0.3,16.0,4.0,2000.0,170.0,2013,802,249.59
Honor,Android,14.83,yes,no,13.0,16.0,64.0,4.0,3000.0,152.0,2018,626,219.27
Spice,Android,7.75,no,no,3.15,1.3,16.0,4.0,2100.0,125.0,2013,1028,38.89
Nokia,Windows,25.43,yes,no,6.7,2.0,32.0,4.0,1200.0,615.0,2013,1067,358.68
Xiaomi,Android,15.27,yes,no,13.0,20.0,256.0,4.0,4000.0,190.0,2018,668,450.03
Alcatel,Android,12.7,no,no,5.0,0.3,16.0,4.0,2500.0,163.0,2013,789,170.14
Others,Android,12.88,yes,no,12.0,13.0,32.0,4.0,4000.0,175.0,2018,607,299.12
Panasonic,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2200.0,133.0,2017,781,127.96
Oppo,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3075.0,160.0,2016,782,291.5
LG,Android,12.75,yes,no,13.0,2.1,32.0,4.0,2610.0,146.8,2014,952,360.98
Honor,Android,16.23,yes,no,13.0,8.0,64.0,4.0,4000.0,176.0,2019,248,129.83
Lenovo,Android,17.78,no,no,2.0,0.3,32.0,4.0,3450.0,269.0,2015,585,98.86
Vivo,Android,12.83,yes,no,13.0,16.0,32.0,4.0,3000.0,154.0,2016,569,270.21
Others,Android,20.32,no,no,5.0,5.0,16.0,4.0,5400.0,390.0,2014,720,230.91
Infinix,Android,15.39,yes,no,,16.0,32.0,3.0,4000.0,178.0,2019,316,99.7
Spice,Android,10.29,no,no,8.0,2.0,16.0,4.0,2100.0,155.0,2013,802,149.41
Huawei,Android,15.32,yes,no,10.5,16.0,128.0,4.0,4000.0,163.0,2020,306,239.6
Alcatel,Android,12.78,yes,no,8.0,5.0,16.0,4.0,3000.0,151.0,2018,600,100.53
HTC,Android,12.75,yes,no,21.0,4.0,32.0,4.0,2840.0,168.0,2015,895,480.57
Others,Windows,10.16,no,no,5.0,0.3,16.0,4.0,2500.0,154.0,2015,930,59.72
Samsung,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,175.0,2018,480,139.55
Honor,Android,20.32,yes,no,8.0,2.0,16.0,4.0,4800.0,340.0,2016,1027,229.01
Others,Android,12.7,no,no,13.0,5.0,16.0,4.0,2300.0,133.0,2014,953,201.23
Panasonic,Android,12.7,no,no,13.0,2.0,16.0,4.0,2500.0,141.0,2014,1089,238.22
Others,Android,15.24,yes,no,24.0,8.0,64.0,4.0,3500.0,204.4,2015,924,488.18
Xiaomi,Android,15.21,yes,no,13.0,20.0,64.0,4.0,4000.0,181.0,2018,386,180.06
Lenovo,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2750.0,142.0,2016,803,108.89
Lenovo,Android,7.75,no,no,2.0,1.0,512.0,0.25,1300.0,112.0,2013,987,69.54
Asus,Android,10.16,no,no,5.0,0.3,16.0,4.0,2865.0,115.0,2014,910,129.79
Micromax,Android,17.78,no,no,2.0,0.3,16.0,4.0,3000.0,370.0,2013,706,129.73
Huawei,Android,25.6,yes,no,13.0,8.0,64.0,4.0,7500.0,498.0,2019,205,300.3
Karbonn,Android,7.67,no,no,3.15,0.3,512.0,0.25,1625.0,114.5,2013,760,48.62
Gionee,Android,12.7,no,no,8.0,2.0,32.0,4.0,5000.0,180.3,2014,950,170.33
Motorola,Android,12.83,yes,no,13.0,5.0,16.0,2.0,3000.0,159.0,2019,379,50.99
Samsung,Android,20.32,yes,no,5.0,2.0,16.0,4.0,5000.0,360.0,2016,914,179.79
LG,Android,14.5,yes,no,8.0,8.0,32.0,3.0,3450.0,170.0,2020,166,130.41
Others,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2900.0,148.0,2015,863,231.46
Xiaomi,Android,16.43,yes,no,12.0,32.0,128.0,6.0,5260.0,208.0,2019,391,280.49
Lava,Android,14.5,yes,no,,5.0,32.0,2.0,3200.0,150.0,2020,356,79.92
HTC,Windows,10.24,yes,no,8.0,1.6,32.0,4.0,1800.0,120.0,2013,686,171.22
Karbonn,Android,17.78,no,no,2.0,0.3,16.0,4.0,1625.0,335.0,2013,686,89.69
Samsung,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2600.0,153.0,2018,465,119.99
Apple,iOS,15.37,yes,no,12.0,7.0,64.0,4.0,3174.0,208.0,2018,583,1250.32
Micromax,Android,15.24,yes,no,8.0,5.0,32.0,4.0,3000.0,159.0,2016,883,99.62
LG,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2500.0,143.0,2017,642,99.3
Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2280.0,175.0,2018,563,90.01
Nokia,Windows,10.16,no,no,5.0,1.25,32.0,4.0,1430.0,124.0,2013,721,120.24
ZTE,Android,10.34,no,no,13.0,5.0,16.0,4.0,2000.0,120.0,2013,966,229.6
Samsung,Windows,12.7,yes,no,13.0,2.0,16.0,4.0,2600.0,135.8,2014,851,441.8
Motorola,Android,12.93,yes,no,12.0,8.0,64.0,4.0,3200.0,167.0,2018,567,260.72
XOLO,Android,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,120.0,2014,672,140.7
Others,Others,5.18,no,no,0.08,2.0,16.0,4.0,1000.0,80.0,2014,1008,18.96
Motorola,Android,15.34,yes,no,,16.0,64.0,4.0,5000.0,197.0,2020,364,147.95
Acer,Android,12.83,yes,no,13.0,5.0,16.0,4.0,5000.0,147.5,2016,549,201.0
Others,Android,15.24,yes,no,12.0,16.0,64.0,4.0,3200.0,165.4,2018,532,399.45
Motorola,Android,12.93,yes,no,12.0,8.0,64.0,4.0,3000.0,162.0,2018,447,219.12
Lenovo,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3500.0,165.0,2016,885,189.48
Apple,iOS,18.01,yes,no,8.0,7.0,64.0,4.0,5124.0,300.5,2019,250,450.41
Samsung,Android,7.62,no,no,2.0,1.3,16.0,4.0,1200.0,100.5,2013,715,90.1
ZTE,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2500.0,136.0,2017,887,149.18
ZTE,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3100.0,164.0,2017,716,189.81
Others,Others,5.18,no,no,0.3,2.0,32.0,0.25,2100.0,150.0,2014,789,18.2
BlackBerry,Android,10.29,yes,no,,8.0,64.0,4.0,3500.0,168.0,2018,471,501.42
Oppo,Android,10.29,yes,no,8.0,5.0,32.0,4.0,2000.0,135.0,2015,1011,149.8
Xiaomi,Android,12.7,yes,no,13.0,5.0,16.0,4.0,4100.0,144.0,2016,1045,159.25
Samsung,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2600.0,147.0,2013,953,411.75
Realme,Android,15.39,yes,no,,8.0,64.0,6.0,4300.0,202.0,2020,347,211.65
Huawei,Android,10.29,no,no,5.0,0.3,16.0,4.0,1750.0,150.0,2014,964,80.6
Motorola,Android,12.75,yes,no,21.0,2.0,32.0,4.0,3900.0,169.0,2014,564,288.89
Samsung,Android,17.78,yes,no,8.0,2.0,16.0,4.0,3200.0,245.0,2014,625,359.46
Samsung,Android,17.78,no,no,3.15,1.3,32.0,4.0,4000.0,276.0,2014,825,189.76
LG,Android,10.24,no,no,5.0,0.3,16.0,4.0,1540.0,119.0,2014,890,90.76
Samsung,Android,15.42,yes,yes,8.0,32.0,128.0,8.0,4500.0,185.0,2020,258,502.14
Others,Android,12.75,yes,no,13.0,5.0,16.0,4.0,3000.0,172.0,2016,1003,170.35
Samsung,Android,10.34,yes,no,13.0,8.0,16.0,4.0,2350.0,138.0,2017,545,219.94
LG,Android,15.27,yes,no,16.0,8.0,64.0,4.0,3000.0,159.0,2019,518,397.21
Vivo,Android,10.29,no,no,5.0,2.0,4.0,0.5,1900.0,130.0,2013,931,109.93
Alcatel,Android,10.29,yes,no,5.0,0.3,16.0,4.0,2000.0,144.9,2015,562,130.64
Gionee,Android,10.36,no,no,8.0,5.0,16.0,4.0,2050.0,97.7,2014,911,239.62
Vivo,Android,10.29,no,no,5.0,2.0,16.0,4.0,1900.0,130.0,2013,1092,109.63
Others,Android,12.83,yes,no,13.0,13.0,64.0,4.0,3000.0,167.5,2017,825,419.48
Asus,Android,12.83,yes,no,8.0,5.0,16.0,4.0,3010.0,160.0,2016,1003,150.43
Honor,Android,14.5,yes,no,13.0,5.0,64.0,3.0,3020.0,146.0,2020,138,109.45
Asus,Android,18.01,yes,no,13.0,5.0,64.0,4.0,4680.0,168.0,2017,847,300.24
Motorola,Android,15.34,yes,no,48.0,25.0,128.0,4.0,3600.0,165.0,2019,371,254.99
Samsung,Android,17.78,yes,no,3.15,1.3,32.0,4.0,4000.0,306.0,2013,614,149.68
Motorola,Android,10.24,yes,no,8.0,0.3,32.0,4.0,2000.0,125.9,2014,634,238.31
Xiaomi,Android,12.83,yes,no,13.0,5.0,64.0,4.0,4100.0,165.0,2017,626,129.44
Samsung,Android,12.73,yes,no,16.0,5.0,32.0,4.0,2550.0,140.0,2015,1088,411.16
Oppo,Android,12.88,yes,no,13.0,8.0,64.0,4.0,3180.0,143.0,2018,407,151.2
Gionee,Android,12.83,no,no,5.0,0.3,16.0,4.0,2250.0,142.9,2013,682,109.87
Alcatel,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,121.1,2014,969,61.31
Others,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,154.5,2013,863,141.12
Others,Android,12.7,no,no,8.0,2.0,32.0,4.0,2100.0,154.0,2015,789,121.92
Xiaomi,Android,16.94,yes,no,,32.0,64.0,6.0,5020.0,209.0,2020,256,181.04
Samsung,Android,15.34,yes,no,8.0,8.0,32.0,3.0,5000.0,197.0,2020,360,147.78
Asus,Android,17.78,yes,no,5.0,1.2,16.0,4.0,3950.0,290.0,2013,1083,231.01
Acer,Android,7.75,no,no,3.0,0.3,16.0,4.0,1300.0,110.0,2013,942,100.59
OnePlus,Android,12.83,yes,no,,16.0,128.0,4.0,3300.0,153.0,2017,875,499.21
Huawei,Android,25.5,yes,no,8.0,8.0,64.0,4.0,7250.0,450.0,2020,305,250.11
Alcatel,Android,15.24,yes,no,8.0,5.0,32.0,4.0,2580.0,159.95,2016,780,101.44
Meizu,Android,12.88,yes,no,13.0,8.0,32.0,4.0,3300.0,145.0,2018,520,129.67
Others,Android,11.81,no,no,8.0,1.0,16.0,4.0,2100.0,131.9,2014,556,220.73
ZTE,Android,12.7,yes,no,13.0,1.0,32.0,4.0,2500.0,154.0,2013,952,269.93
Others,Android,7.75,no,no,2.0,0.3,16.0,4.0,1200.0,110.6,2013,695,81.42
LG,Android,25.43,yes,no,5.0,5.0,32.0,4.0,2660.0,510.0,2016,702,271.7
Motorola,Android,16.23,yes,no,13.0,25.0,128.0,4.0,4000.0,190.0,2019,431,293.25
Samsung,Android,15.37,yes,no,8.0,13.0,32.0,3.0,5000.0,192.0,2020,222,174.04
Lenovo,Android,10.29,no,no,5.0,1.0,16.0,4.0,2000.0,155.0,2013,638,119.61
Meizu,Android,12.88,yes,no,12.0,5.0,64.0,4.0,3400.0,158.0,2016,762,550.72
Lenovo,Android,12.7,no,no,13.0,5.0,16.0,4.0,2000.0,121.0,2013,986,420.54
LG,Android,10.34,yes,no,8.0,1.3,32.0,4.0,2440.0,121.0,2014,888,180.25
BlackBerry,Android,15.21,yes,no,,16.0,64.0,4.0,4000.0,170.0,2018,383,301.66
Celkon,Android,10.29,no,no,5.0,1.3,16.0,4.0,1400.0,140.0,2013,965,90.51
Huawei,Android,12.7,yes,no,8.0,1.0,32.0,4.0,2400.0,150.0,2013,654,248.8
HTC,Android,10.34,no,no,8.0,2.0,32.0,4.0,2000.0,154.0,2015,986,159.71
Samsung,Android,12.75,yes,no,16.0,16.0,64.0,4.0,2600.0,145.0,2017,884,218.78
ZTE,Android,10.29,no,no,5.0,2.0,16.0,4.0,1850.0,135.0,2015,853,102.02
Sony,Android,25.43,yes,no,8.1,5.1,32.0,4.0,6000.0,393.0,2015,631,499.66
Others,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2960.0,150.0,2016,569,160.31
Samsung,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2050.0,131.0,2016,978,130.02
Realme,Android,15.32,yes,no,,25.0,64.0,4.0,4045.0,172.0,2019,277,143.56
LG,Android,15.44,yes,yes,5.0,16.0,128.0,6.0,4300.0,180.0,2020,310,654.48
Huawei,Android,15.24,yes,no,8.0,8.0,256.0,4.0,4000.0,178.0,2017,624,1199.63
ZTE,Android,10.16,no,no,3.15,5.0,512.0,0.25,1400.0,120.0,2014,1006,60.11
Others,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2520.0,135.0,2014,933,99.74
Sony,Android,15.24,yes,no,,8.0,64.0,4.0,2870.0,162.0,2019,235,351.63
Coolpad,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,168.0,2016,1028,117.82
Alcatel,Android,12.7,no,no,5.0,0.3,16.0,4.0,2000.0,149.1,2014,718,91.23
Alcatel,Android,12.7,yes,no,8.0,1.3,16.0,4.0,2500.0,135.0,2013,1042,351.45
Lenovo,Android,12.75,yes,no,13.0,8.0,128.0,4.0,3100.0,145.0,2016,796,351.07
Samsung,Android,12.83,yes,no,8.0,5.0,16.0,4.0,3300.0,181.0,2018,443,201.19
Lenovo,Android,10.29,no,no,5.0,0.3,16.0,4.0,2000.0,130.0,2013,944,151.49
Oppo,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2630.0,136.0,2016,578,219.52
Others,Others,5.18,no,no,1.3,2.0,128.0,0.25,2100.0,98.0,2014,713,69.83
Samsung,Android,20.32,yes,no,5.0,1.3,16.0,4.0,4600.0,338.0,2013,644,320.59
Samsung,Android,20.32,no,no,3.15,1.2,16.0,4.0,4450.0,393.0,2014,774,300.96
Xiaomi,Android,16.23,yes,no,12.0,32.0,64.0,6.0,4030.0,179.0,2019,215,237.99
LG,Android,12.83,yes,no,13.0,2.1,32.0,4.0,3000.0,149.0,2014,588,250.83
Lava,Android,10.16,no,no,2.0,0.3,1024.0,4.0,1400.0,113.0,2013,595,51.16
LG,Android,10.24,no,no,8.0,0.3,16.0,4.0,2460.0,115.5,2013,644,150.71
Huawei,Android,16.23,yes,no,13.0,24.0,256.0,4.0,4200.0,189.0,2018,702,879.93
Samsung,Android,10.34,no,no,5.0,0.3,32.0,4.0,2000.0,145.0,2013,735,190.48
ZTE,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,160.0,2015,786,168.6
Samsung,Android,12.73,yes,no,16.0,2.0,16.0,4.0,2800.0,170.1,2014,763,399.14
Vivo,Android,12.83,yes,no,13.0,20.0,64.0,4.0,3000.0,154.0,2017,797,278.35
Nokia,Android,15.32,yes,no,5.0,8.0,32.0,3.0,3500.0,180.0,2019,417,141.19
Samsung,Android,15.34,yes,no,12.0,32.0,64.0,4.0,4000.0,169.0,2019,315,231.19
Others,Others,5.18,yes,no,2.0,8.0,16.0,4.0,2300.0,130.0,2018,723,110.58
LG,Android,12.88,yes,no,13.0,5.0,16.0,4.0,3200.0,149.0,2016,911,199.63
Micromax,Windows,10.16,no,no,5.0,0.3,32.0,4.0,1500.0,146.5,2014,855,78.74
Samsung,Android,25.43,yes,no,8.0,2.0,16.0,4.0,8220.0,130.4,2013,971,370.77
Samsung,Android,17.78,no,no,2.0,2.0,32.0,4.0,3600.0,310.0,2014,596,148.68
Lenovo,Android,15.47,yes,no,8.0,5.0,16.0,2.0,4000.0,172.0,2019,267,98.6
Samsung,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2400.0,142.0,2017,655,109.54
Asus,Android,12.83,yes,no,16.0,16.0,32.0,4.0,5000.0,181.0,2017,797,248.12
Others,Android,10.16,no,no,2.0,0.3,16.0,4.0,1300.0,105.0,2015,1034,57.95
Nokia,Windows,12.7,yes,no,20.0,1.2,32.0,4.0,2420.0,167.0,2014,825,370.68
LG,Android,10.24,no,no,5.0,0.3,16.0,4.0,1700.0,140.45,2014,564,91.69
LG,Android,17.78,yes,no,5.0,0.3,16.0,4.0,4000.0,294.8,2014,708,189.3
Vivo,Android,16.21,yes,no,13.0,16.0,128.0,8.0,4500.0,198.5,2019,212,328.1
Others,Android,12.75,yes,no,12.0,8.0,64.0,4.0,3100.0,158.0,2017,564,369.35
Motorola,Android,15.34,yes,no,,8.0,32.0,3.0,4000.0,189.4,2020,349,169.99
Huawei,Android,15.32,yes,no,13.0,8.0,64.0,4.0,3750.0,172.0,2018,575,299.67
Alcatel,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,114.0,2014,829,129.27
Acer,Android,25.43,no,no,5.0,2.0,16.0,4.0,6100.0,147.5,2016,570,230.39
Huawei,Android,10.29,no,no,5.0,0.3,16.0,4.0,1700.0,155.0,2013,922,161.28
Gionee,Android,12.7,no,no,8.0,0.3,16.0,4.0,2100.0,142.9,2013,541,99.81
Realme,Android,15.29,yes,no,13.0,5.0,16.0,4.0,4230.0,168.0,2018,416,98.22
Gionee,Android,12.7,no,no,5.0,2.0,16.0,4.0,2000.0,153.0,2015,1069,91.13
Asus,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,140.0,2018,667,101.54
Huawei,Android,12.83,yes,no,12.0,8.0,16.0,4.0,4000.0,165.0,2017,570,159.88
Samsung,Android,10.16,no,no,3.15,1.3,16.0,4.0,1500.0,128.5,2013,984,169.92
Samsung,Android,10.29,no,no,5.0,0.3,32.0,4.0,2100.0,139.0,2013,870,170.25
Motorola,Android,15.37,yes,no,,16.0,128.0,6.0,5000.0,210.0,2020,92,298.06
Alcatel,Others,10.29,no,no,5.0,0.3,16.0,4.0,1700.0,103.0,2014,955,68.36
Others,Android,15.34,yes,no,2.0,8.0,256.0,8.0,3130.0,141.0,2020,135,670.68
Honor,Android,16.23,yes,no,13.0,8.0,64.0,4.0,4000.0,176.0,2019,354,130.0
Samsung,Android,15.34,yes,no,12.0,8.0,512.0,4.0,4000.0,201.0,2018,580,748.99
Samsung,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2200.0,154.0,2016,875,200.1
Lenovo,Android,15.34,yes,no,16.0,8.0,64.0,4.0,4050.0,259.0,2016,1060,351.31
Others,Android,10.16,no,no,8.0,0.3,16.0,4.0,2500.0,134.0,2013,1052,120.4
Samsung,Android,12.7,no,no,8.0,5.0,16.0,4.0,2400.0,150.0,2015,804,200.6
Motorola,Android,12.88,yes,no,21.0,5.0,16.0,4.0,2390.0,179.0,2015,1020,260.56
Others,Android,10.16,no,no,5.0,0.3,16.0,4.0,1500.0,118.7,2014,635,129.96
Micromax,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2100.0,128.0,2015,992,128.68
Coolpad,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2000.0,125.0,2016,1040,130.48
Samsung,Android,12.83,yes,no,13.0,8.0,16.0,4.0,3300.0,167.0,2016,817,141.16
Acer,Android,12.7,no,no,13.0,2.0,32.0,4.0,2100.0,110.0,2014,899,179.89
LG,Android,15.34,yes,no,8.0,16.0,64.0,4.0,4000.0,198.0,2019,443,319.33
LG,Android,12.83,no,no,13.0,8.0,16.0,4.0,3000.0,158.0,2015,663,189.17
Xiaomi,Android,16.94,yes,no,,16.0,64.0,6.0,4500.0,208.0,2020,169,199.44
Nokia,Android,15.24,yes,no,8.0,8.0,32.0,4.0,3500.0,180.0,2018,642,150.28
Others,Android,12.83,no,no,16.0,8.0,16.0,4.0,2500.0,150.0,2014,706,309.81
Huawei,Android,16.59,yes,yes,13.0,16.0,128.0,8.0,4500.0,198.0,2019,306,735.24
XOLO,Android,12.7,no,no,8.0,2.0,32.0,4.0,2100.0,120.0,2014,782,109.69
Others,Android,10.29,yes,no,5.0,0.3,16.0,4.0,1850.0,140.0,2014,691,229.86
Others,Android,15.24,no,no,8.0,2.0,32.0,4.0,3000.0,177.0,2015,569,110.74
Gionee,Android,10.29,no,no,5.0,2.0,32.0,4.0,1800.0,88.2,2014,547,99.31
Acer,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2000.0,145.0,2015,1044,129.0
Apple,iOS,25.53,yes,no,12.0,7.0,64.0,4.0,8134.0,469.0,2017,629,730.75
Lenovo,Android,20.32,yes,no,13.0,5.0,16.0,2.0,5100.0,305.0,2019,461,158.56
Samsung,Android,12.7,no,no,8.0,5.0,32.0,4.0,2600.0,152.0,2014,918,148.76
Gionee,Android,13.84,yes,no,8.0,5.0,16.0,4.0,2670.0,135.6,2018,645,131.63
LG,Android,15.27,yes,no,8.0,13.0,32.0,2.0,3500.0,186.0,2019,255,161.13
Others,Android,19.94,no,no,2.0,0.3,16.0,4.0,3800.0,313.0,2014,664,120.57
Vivo,Android,15.8,yes,no,13.0,8.0,64.0,4.0,4030.0,163.5,2019,198,201.45
Others,Android,10.29,no,no,5.0,2.0,32.0,4.0,1600.0,125.0,2015,962,71.56
Xiaomi,Android,13.84,yes,no,13.0,5.0,64.0,4.0,3000.0,146.0,2018,525,120.71
Others,Android,12.83,no,no,16.0,8.0,32.0,4.0,2500.0,150.5,2014,609,470.5
Samsung,Android,23.04,yes,no,5.0,2.0,16.0,4.0,6000.0,490.0,2015,822,341.22
Samsung,Android,15.34,yes,no,8.0,32.0,64.0,6.0,6000.0,191.0,2020,190,195.42
Lenovo,Android,17.78,no,no,5.0,1.6,16.0,4.0,3450.0,244.9,2013,574,131.81
Others,Android,12.7,no,no,8.0,5.0,32.0,4.0,2500.0,161.0,2015,790,109.15
Oppo,Android,12.75,yes,no,13.0,5.0,16.0,4.0,3000.0,137.0,2017,736,180.53
Motorola,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2470.0,155.0,2015,820,170.26
Samsung,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3300.0,167.0,2016,880,201.16
Panasonic,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2700.0,151.0,2016,569,149.01
Samsung,Android,15.24,yes,no,13.0,5.0,32.0,4.0,3300.0,178.0,2018,452,189.8
Alcatel,Android,12.7,no,no,5.0,0.3,16.0,4.0,2000.0,149.0,2014,702,121.01
Acer,Android,7.75,no,no,3.15,0.3,16.0,4.0,1500.0,120.0,2013,901,100.52
Others,Android,13.56,yes,no,8.0,5.0,16.0,4.0,3100.0,155.0,2018,593,101.79
Others,Android,14.35,yes,no,12.0,8.0,64.0,4.0,3100.0,210.0,2019,247,437.91
Samsung,Android,15.32,yes,no,13.0,8.0,64.0,4.0,3300.0,195.0,2017,548,551.04
Samsung,Android,12.73,yes,no,16.0,2.0,16.0,4.0,2800.0,145.0,2014,718,390.86
