used_price
27.51
87.06
176.37
85.38
94.54
29.25
123.8
113.09
28.09
52.79
108.87
60.31
152.36
80.39
14.73
52.37
48.46
15.2
472.94
84.6
169.93
107.43
77.56
73.11
82.59
43.13
77.07
125.43
102.73
129.06
30.92
161.97
84.16
39.9
116.01
59.51
123.09
214.82
120.26
107.39
111.25
83.8
69.15
154.88
93.99
103.92
65.31
189.64
62.65
47.72
76.79
65.76
141.7
85.26
111.99
142.31
121.17
112.93
122.19
34.3
134.99
64.25
166.77
143.54
57.1
99.87
86.92
74.39
148.13
29.19
79.14
62.28
101.3
29.24
46.62
69.18
109.32
104.96
70.64
142.83
79.24
55.06
106.29
105.02
248.19
137.26
135.03
93.5
99.11
143.65
155.04
54.53
151.71
48.41
101.76
37.82
28.79
86.54
128.42
35.64
16.27
171.31
22.39
79.07
77.23
57.85
60.3
57.64
50.32
66.74
22.7
72.57
139.58
107.05
43.83
50.77
51.78
69.87
285.01
63.14
26.48
124.62
92.45
78.54
31.25
106.31
79.36
70.23
67.56
79.1
45.6
80.09
66.67
52.95
98.71
64.25
76.51
113.7
50.76
93.45
58.34
219.39
29.41
96.07
103.83
51.45
62.82
268.88
32.77
262.49
55.28
56.69
192.07
96.1
82.41
39.04
259.1
158.27
157.43
117.64
70.19
46.54
47.06
98.13
139.18
99.44
143.33
107.54
68.49
209.93
178.01
125.2
59.05
62.17
65.54
62.5
346.33
177.72
86.76
69.45
133.54
71.66
116.08
49.36
82.42
145.61
71.45
84.26
95.72
27.36
67.0
104.97
240.67
60.0
50.52
114.33
58.05
53.4
51.16
43.38
69.62
55.14
68.77
76.91
37.08
49.0
60.07
97.55
83.77
50.79
108.97
147.77
123.08
173.18
275.94
160.74
74.18
90.58
95.13
54.34
120.98
130.51
360.61
88.04
110.44
230.03
83.77
226.45
108.52
57.59
303.48
118.3
144.17
127.07
48.72
86.93
212.72
51.86
296.26
84.46
62.01
104.05
100.39
55.12
52.84
39.98
45.54
106.7
148.07
26.28
26.28
101.11
112.69
78.6
89.51
147.18
148.07
50.94
121.33
13.75
86.53
291.38
58.32
96.66
78.45
36.8
123.97
151.86
26.9
38.21
102.61
69.7
68.78
41.65
137.61
113.8
94.05
50.66
95.97
93.56
29.67
95.23
36.0
199.46
227.66
101.38
143.99
87.81
84.08
107.2
52.22
118.89
86.29
88.36
247.6
35.91
84.37
50.89
59.47
136.08
96.54
96.41
80.72
116.05
52.98
167.45
196.07
158.45
87.8
100.33
86.65
105.21
97.14
149.49
48.22
120.81
116.48
327.04
152.89
60.18
74.78
39.43
156.49
83.88
20.66
106.86
69.8
46.21
89.09
90.89
117.52
107.59
27.36
48.06
106.14
38.35
137.25
124.46
40.51
7.87
121.61
44.79
136.05
82.76
149.74
150.19
106.53
78.76
91.31
157.24
78.31
117.12
86.61
56.67
102.04
86.06
143.97
9.14
75.65
31.33
104.24
74.15
148.4
131.92
55.39
252.17
156.99
108.83
74.02
182.08
46.91
91.03
64.77
89.76
34.3
10.84
156.56
155.0
132.81
60.59
68.32
151.36
67.41
73.96
178.12
98.05
117.71
64.99
154.78
93.19
52.83
99.17
163.12
47.42
25.63
123.03
76.14
180.66
62.67
84.12
106.78
102.63
149.62
73.14
15.32
44.03
112.91
102.65
48.38
94.69
57.92
36.89
86.23
102.5
53.71
105.36
60.19
33.42
47.65
70.57
85.11
112.0
106.75
123.23
42.13
91.0
199.18
44.23
181.26
84.6
69.64
67.48
30.13
47.01
55.32
30.07
21.39
105.65
20.53
63.88
53.83
104.16
189.77
75.02
148.58
73.52
40.56
142.21
51.47
105.94
110.13
139.53
92.92
101.97
50.02
166.39
145.81
75.09
51.32
52.61
84.2
16.45
74.1
170.27
25.63
224.68
59.38
71.78
337.21
116.13
73.24
167.53
44.5
118.25
93.17
46.51
81.38
86.72
15.02
54.52
107.2
188.54
83.13
98.47
135.83
106.98
67.1
168.14
48.7
76.43
86.44
85.7
124.5
29.1
85.35
104.85
73.51
86.92
90.75
67.66
197.98
115.65
117.38
77.57
71.89
59.31
98.53
152.26
85.54
94.96
76.76
53.91
150.63
164.2
69.64
90.4
113.0
64.48
81.87
80.64
49.64
49.26
208.79
96.27
45.28
36.7
60.97
53.37
76.33
62.81
98.26
87.04
157.92
178.67
199.19
50.2
75.17
34.73
95.49
42.08
111.51
120.25
74.22
19.45
65.83
131.3
121.13
89.7
108.34
71.37
101.11
104.0
80.17
142.32
107.81
38.3
68.46
99.95
44.91
45.57
35.4
223.35
51.73
86.97
154.71
70.26
156.81
36.83
176.88
50.21
55.73
34.27
33.46
174.55
100.4
92.54
69.03
140.94
69.3
66.38
18.83
224.15
146.85
78.46
59.11
66.79
100.15
128.06
80.71
143.27
80.09
31.89
100.95
75.17
76.05
46.89
49.07
252.92
185.83
108.64
38.87
139.01
85.82
79.33
151.77
63.65
54.82
215.61
79.65
184.55
86.02
82.57
17.9
105.8
55.78
78.68
52.54
29.0
93.98
96.91
88.92
69.69
116.64
81.59
42.28
66.68
54.47
9.42
237.72
118.02
133.11
67.82
233.32
67.11
122.32
38.65
113.36
86.33
99.75
107.05
158.09
81.15
67.21
141.79
64.19
49.33
134.47
117.42
69.76
85.42
77.34
48.2
131.83
106.22
89.2
67.72
243.18
20.98
77.07
77.02
159.75
47.49
77.13
49.86
92.78
40.61
126.04
82.95
48.11
177.21
69.41
90.81
76.11
168.07
117.7
38.0
76.94
139.74
178.85
35.16
37.41
110.9
98.44
113.8
181.67
91.46
81.7
228.38
54.63
64.4
83.98
66.56
84.34
50.69
170.22
92.03
80.42
152.57
38.1
126.03
102.76
46.14
43.12
17.61
151.54
67.8
57.55
41.68
115.47
120.24
64.45
159.92
84.56
108.76
116.96
92.16
73.5
82.6
109.62
55.13
70.09
68.33
143.64
142.35
10.99
93.79
115.9
87.96
176.07
132.46
59.48
40.81
32.66
82.76
33.23
104.66
38.31
154.0
81.37
59.02
98.67
48.65
49.6
62.18
48.93
70.93
174.53
162.35
86.73
263.42
60.11
149.14
42.31
72.43
54.73
70.36
136.12
85.09
90.76
115.93
35.01
60.7
86.76
83.6
163.36
115.5
242.9
40.35
91.94
139.08
140.38
32.45
102.94
124.39
103.24
128.24
25.46
44.03
54.63
82.91
82.31
126.6
46.48
74.29
72.98
224.83
91.66
62.71
70.35
129.55
44.22
30.02
27.0
93.63
94.42
86.24
49.21
65.72
131.7
43.4
56.47
20.58
52.27
78.92
28.08
164.66
33.27
69.54
57.87
78.15
89.96
34.71
105.07
81.03
115.17
60.38
97.59
86.97
71.68
95.84
184.42
41.0
43.13
116.87
177.15
115.58
148.34
105.84
80.61
131.95
56.57
62.08
39.39
34.0
58.45
136.32
81.49
25.16
108.94
72.86
69.15
71.51
65.52
99.24
24.28
179.88
59.98
79.6
90.28
141.9
67.81
86.75
78.12
57.06
78.56
46.5
212.69
28.09
62.71
106.12
72.55
100.52
117.7
88.99
83.83
75.81
140.21
54.05
24.53
100.44
60.09
56.06
57.6
86.74
125.46
50.68
243.46
28.08
36.11
240.55
29.08
75.68
77.92
134.48
84.25
49.55
61.77
31.72
46.25
125.45
120.59
236.72
75.12
76.83
73.74
66.33
72.68
75.33
96.47
70.44
79.08
88.44
80.47
97.57
80.93
470.34
66.14
107.07
133.83
72.39
32.2
168.53
81.29
89.7
59.67
59.45
96.29
125.09
26.72
164.12
52.34
147.54
101.23
77.29
122.98
48.54
262.59
128.57
58.74
34.96
108.53
65.26
39.14
91.93
177.1
45.78
76.54
150.02
85.03
40.34
113.23
58.11
124.59
60.65
133.07
83.21
42.11
85.81
120.23
57.99
62.28
10.21
10.13
80.07
36.31
62.29
34.61
77.64
91.67
20.85
69.07
139.24
109.46
67.17
465.61
114.69
40.07
102.9
61.93
86.16
178.5
70.89
71.59
96.77
118.39
70.81
42.7
